Intercept,Beta (3Mth),Pval (3Mth),Beta (Unmp),Pval (Unmp),Beta (CHF),Pval (CHF),R²,BP p-value,N obs
4.339870700620659,-0.3177970340838759,0.021101586051686307,-1.0044485475623626,3.9092580588485365e-06,4.492348282687403,0.3058992093369319,0.881125385959219,0.8979387007331248,33
-1.885046504743068,0.3408649288137713,5.073037818098532e-13,0.04437357329512077,0.5257125251155329,1.4168993065533637,0.0013917830265475085,0.26496753938455075,0.019392440010432516,205
6.635299144338533,0.08776946311463409,0.3344738152723137,-1.538127301633947,1.5675034426226364e-19,-1.7433118669746792,0.013424355950365334,0.5822714683554205,0.0032468936755424794,169
