3Mth,10Yd,Inf,Unmp,CHF
7.119318484848485,5.830969696969697,4.491062967548428,2.629309454748004,1.1251791515151517
1.779972292682927,3.2121268292682927,0.9062004236172936,3.467266500914023,1.433172975609756
-0.181803550295858,0.3200236686390533,0.38541211042217716,2.796698374102685,1.1083800591715975
